Word_1,Score_1,Label_1,Word_2,Score_2,Label_2
help,1418.3191318948034,0,political,414.9668174117062,0
respect,1389.0728807622033,0,relate,403.17824039380133,0
claim,1381.761334807044,0,direct,349.0523731104868,0
consideration,1372.6219118301808,0,civilization,310.1908945774094,0
protect,1354.3430974312594,0,international,292.33087720632716,0
late,1353.9086456239627,0,annual,282.85915436583105,0
authority,1332.006391197237,0,successful,273.7973347744957,0
certain,1328.752827952183,0,officer,261.3812877625819,0
care,1321.4413375326092,0,provision,253.96980230600187,0
way,1283.0561232658465,0,mr,253.07479378872642,0
question,1283.0561232658465,0,let,247.8427271355224,0
day,1281.7430307628715,0,president,245.79306505623958,0
come,1277.57253637371,0,fund,243.91790992881093,0
product,1244.8641970086896,0,strong,241.16620551310302,0
security,1244.6710945329887,0,exist,231.8393511201018,0
special,1233.7039775433232,0,grow,226.21149430616143,0
economic,1224.5111715930236,0,states,225.85676947043822,0
purpose,1207.9053224111974,0,result,218.6873355220971,0
measure,1193.4913448257487,0,improvement,213.26258756829304,0
halt,1159.8106544125924,0,territory,211.6997750775993,0
military,1128.4438443736133,0,nations,203.55473135688092,0
expenditure,1118.5501635483135,0,future,200.02354476832195,0
rich,1087.531733045927,0,citizens,184.34826957143662,0
develop,1049.2514001002712,0,internal,181.35859531595227,0
strong,1049.0931147992014,0,equal,180.9270974859264,0
like,1047.4369265913526,0,execute,175.25050276354432,0
grow,1027.1594361374862,0,remain,174.4568794028596,0
success,1021.6760259376516,0,necessary,172.441025875298,0
provision,1014.3648182262448,0,end,170.90883727844152,0
reason,1005.2258180540783,0,authorize,166.7398694200608,0
change,1001.046508448526,0,import,163.5033863868887,0
equal,995.9126750910284,0,proper,162.6661082000801,0
report,992.5614978101131,0,govern,160.958835697744,0
early,990.7860511081263,0,bring,159.75929615553082,0
civil,972.2896872824733,0,executive,158.00315301012782,0
remain,968.6699225317365,0,consider,152.47476571819163,0
old,967.6977520539043,0,different,150.2697456071776,0
effort,960.2335269119943,0,late,149.33313342848302,0
include,959.530974943492,0,satisfactory,146.9131258116396,0
importance,955.8753988525717,0,powerful,145.94279793908413,0
fully,932.1141952799916,0,practicable,142.38176488547253,0
possible,932.1141952799916,0,represent,141.21453886949428,0
future,886.419772844361,0,economy,138.17305727653059,0
court,886.419772844361,0,difference,136.57518501019607,0
receive,877.2809199072387,0,economic,135.99385238675742,0
commercial,853.9955520124408,0,carefully,135.10103922493946,0
authorize,851.6921876320819,0,respect,129.70625126279992,0
constitution,848.0366611801767,0,old,127.5783043812462,0
political,846.2088985861013,0,immediate,126.40324877728405,0
object,842.553374658178,0,useful,124.77297814747091,0
industry,835.242331851169,1,approach,123.74041306742849,0
sit,800.4681120104358,0,currently,123.43204878799818,0
immediate,793.203966325487,0,quality,121.9862907140103,0
case,789.5484667958738,0,constant,120.69609899077841,0
demand,784.0652206572662,0,promptly,120.6077875708437,0
support,768.3505096721366,0,case,120.54382341304392,0
principle,768.0446234264563,0,participation,119.86254475739183,0
place,749.3380830277798,0,count,119.78024181006285,0
economy,738.0358317109507,0,clearly,117.76543192771237,0
represent,727.4052322406383,0,provide,117.15124614384605,0
debt,725.2524886923662,0,properly,117.03612240590336,0
favor,719.080654599841,0,territorial,115.96860344097375,0
family,716.4388295617978,0,solid,112.6667578053979,0
school,715.3167015045027,0,departments,111.82702843605215,0
live,712.3028932066643,0,reform,111.67620729816906,0
control,712.2530057192932,0,way,109.79841459389831,0
say,707.3001722307818,0,statement,109.5343575720679,0
home,694.5060696351328,0,legislation,108.61639630295508,0
hold,693.5041968245496,0,productive,108.36310818098104,0
production,691.7409123879268,0,help,108.22859609795591,0
fund,687.0014316389245,0,like,107.73074806123395,0
cause,674.4010929136055,0,lately,107.54540828183552,0
annual,672.5733702808184,0,tax,107.43113643541824,0
estimate,667.0902049072092,0,entirely,106.81685462546534,0
character,665.2624839570015,0,current,106.6522859966629,0
effective,661.6070433194006,0,trade,105.96956304811874,0
territory,652.4684490853424,0,legislative,104.72783364226301,0
education,649.8908014135375,0,protect,103.94797633761073,0
attention,648.8130143358685,0,agriculture,102.86416397340281,1
hope,648.0739345248255,0,adequate,102.70496968454155,0
author,634.1912921654259,0,temporary,101.38188952182959,0
leave,628.7081532923132,0,confidence,100.76915366138293,0
health,626.8804411755964,0,judge,100.42830186108208,0
common,626.2739156206072,0,tribe,99.55367127832744,0
recommendation,624.3167384716173,0,sea,98.08345873301188,1
fiscal,623.2250182040832,0,federal,97.47284253027759,0
improvement,619.5695969160113,0,read,97.44077897289792,0
thing,614.0864681373766,0,local,97.43597491061213,0
island,612.2587593866582,0,process,97.06664285838308,0
defense,611.2635425502631,0,check,96.87589781664751,0
local,609.7414190632462,0,appointment,96.83911278554069,0
prove,606.0977634355631,0,chief,95.97073003848836,0
regional,598.8698329126753,0,attitude,95.6873223496407,0
community,595.8093995527411,0,single,95.27162420561491,0
friend,591.5238622525287,0,transfer,93.85442380365156,0
issue,590.3262871789872,0,play,93.32481948091451,0
development,585.3420475121859,0,subject,92.04695744458012,0
dollar,580.5069741182307,0,free,91.33502278661376,0
life,579.3600737904204,0,reach,91.10026555854135,0
ben,578.7062714172388,0,family,90.89167982868582,0
