Word_1,Score_1,Label_1,Word_2,Score_2,Label_2
carbon,1388.7668537598095,1,every,123.15369010915217,0
species,1277.4309827135671,1,nation,117.87915579315668,0
identify,1210.7944955566522,0,united states,86.62125513445167,0
multi,1209.1920997321076,0,american,82.06727868453818,0
commission,1169.570405780002,0,federal,80.0185634318634,0
cycle,1116.7009888843863,0,states,75.65527863941583,0
emission,1057.9903022969802,1,debt,72.77197818927539,0
green,1039.5866569880934,1,man,71.95763416222191,0
cell,1033.8544608231527,0,legislation,68.33564258502793,0
evaluate,986.6037047135424,0,law,68.01771992288803,0
log,960.5847729091396,0,indian,64.52556228802155,0
chemical,950.0932679656681,0,authority,64.4734595399932,0
culture,932.2926192219196,0,make,64.10677383101637,0
party,904.920897002515,0,much,62.267524973310564,0
framework,825.449948307746,0,pay,62.109197968581846,0
concept,811.2379450817613,0,pass,61.782658751015326,0
assessment,804.1804992072819,0,commission,61.782658751015326,0
climate,790.9492090465724,1,time,57.145544077036284,0
integrate,781.950425857694,0,government,57.10797437614952,0
organic,780.6560973680852,0,great,57.10797437614952,0
investigate,777.5460250950148,0,year,56.86406207327264,0
indicator,745.5019923020442,0,desire,56.307094517037974,0
dynamic,702.8055371483226,0,act,55.82757942195281,0
fully,694.4457463464505,0,party,55.395948682245255,0
acid,689.3568003357507,1,go,54.95472964010946,0
consumption,675.3968074703489,0,keep,54.485247459508855,0
analyze,665.7991577446157,0,sustainable,52.93067103435687,1
rice,649.6102548522829,0,good,52.81290779311138,0
diversity,648.3444029022455,0,would,51.50716493860154,0
surface,632.5408745891227,0,home,51.05788403810515,0
note,623.1352910158694,0,people,50.31574863553307,0
risk,622.3284583911593,0,provision,49.3053550161192,0
significantly,622.2261764677318,0,labor,49.20045485037508,0
sample,611.5064644224254,0,country,49.16269103579617,0
via,605.8597146007343,0,relatively,49.13190737610986,0
renewable,602.0792821232037,1,environmentally,49.13190737610986,1
wee,601.9237224858482,0,density,49.13190737610986,0
catalyst,599.9717770395428,0,land use,49.13190737610986,1
characteristic,586.2650089922827,0,settlement,48.123934665336606,0
examine,585.8256279741278,0,last,47.51738889672117,0
harvest,579.5328869471592,0,evaluation,47.23597800027947,0
associate,577.839668406182,0,assess,47.23597800027947,0
implementation,577.5105771044297,0,carbon,47.23597800027947,1
experiment,566.3093441562057,0,spin,47.23597800027947,0
literature,564.1397156029512,0,characteristic,47.23597800027947,0
alternative,558.8846790457801,0,currently,47.23597800027947,0
evaluation,556.6267520180295,0,utilization,47.23597800027947,0
technique,556.3652227679305,0,negative,47.23597800027947,0
enhance,552.2645482313321,0,criterium,47.23597800027947,0
flow,549.7707047760504,0,america,47.16479010255307,0
option,544.6754193764132,0,one,46.24269957739352,0
network,543.4687255240157,0,dynamic,45.84090863932746,0
component,539.1634211553356,0,budget,45.771152228293545,0
density,534.7799123345335,0,green,45.34256414835594,1
complex,527.2845246687232,0,indicator,45.34256414835594,0
electric,518.8602773293348,1,coastal,45.34256414835594,1
mix,517.1150874799256,0,literature,45.34256414835594,0
respectively,507.265452279082,0,decision make,45.34256414835594,0
intervention,498.97949813808015,0,contrast,45.34256414835594,0
explore,486.6026906958891,0,convention,45.24807366494417,0
tool,483.0377541014325,0,new,44.92300467783667,0
generate,478.75191798285346,0,mexico,44.50098286890318,0
cross,472.21446143348953,0,united,44.2348110343616,0
predict,466.0876082898307,0,significantly,44.00718595185829,0
perspective,460.39671916510144,0,evaluate,44.00718595185829,0
sacrifice,458.97194459323487,0,nitrogen,44.00718595185829,1
reveal,458.14804410871085,0,technique,44.00718595185829,0
whose,452.10440870406484,0,constraint,44.00718595185829,0
landscape,449.79917047126463,1,component,44.00718595185829,0
positive,447.3856140383674,0,variable,43.451848499394806,0
drive,445.545442081698,0,power,43.120258632921264,1
corporation,445.44792607054086,0,institutional,42.17796608631691,0
variable,443.3727006831485,0,overall,42.17796608631691,0
reaction,442.4440464366025,0,analyze,42.17796608631691,0
finding,442.3385763014956,0,datum,42.17796608631691,0
concentration,442.153777892009,0,implication,42.17796608631691,0
emerge,440.71849551640327,0,sample,42.17796608631691,0
highlight,439.22861604782133,0,perspective,42.17796608631691,0
deficit,437.5301099772203,0,variation,42.17796608631691,0
describe,436.83312103560087,0,develope country,41.63563375829648,0
electricity,433.16461372543574,1,highlight,41.56403483087001,0
behavior,428.3924549649533,1,us,41.114362435736275,0
states,425.27198721741775,0,integration,40.35356191749139,0
index,424.17446167534246,0,landscape,40.35356191749139,1
load,421.9024970873429,0,vegetation,40.35356191749139,1
climate change,421.8061106595064,1,user,40.35356191749139,0
pattern,419.69449764971216,0,give,40.06842119055352,0
wind,417.4854218446408,1,integrate,39.86445174071207,0
week,417.0051091140409,0,implementation,39.86445174071207,0
difficulty,410.90115341307785,0,dry,39.86445174071207,1
mechanism,408.7095777560628,0,fertilizer,39.86445174071207,1
negative,408.0544862776686,0,analysis,39.86445174071207,0
tree,406.56749695592566,1,evolution,39.6793513985596,0
physical,404.11502261165435,0,finding,39.6793513985596,0
land use,403.85466443545573,1,structural,39.6793513985596,0
outcome,402.75703914832064,0,acid,39.6793513985596,1
content,401.18901719842637,0,already,39.503980651865724,0
chain,395.2329073181694,0,degradation,38.09978969084234,1
critical,393.56149596903816,0,renewable,38.09978969084234,1
criterium,392.38716982149907,0,cycle,38.09978969084234,0
